,CollectionTime,actualCapital,association,associationDetail,autoBid,bankCapital,bankFunds,bidSecurity,bindingFlag,businessType,companyName,credit,displayFlg,equityVoList,fundCapital,gjlhhFlag,gjlhhTime,gruarantee,inspection,juridicalPerson,locationArea,locationAreaName,locationCity,locationCityName,manageExpense,manageExpenseDetail,newTrustCreditor,officeAddress,oldPlatName,onlineDate,payment,paymode,platBackground,platBackgroundDetail,platBackgroundDetailExpand,platBackgroundExpand,platBackgroundExpandChild,platBackgroundMark,platCode,platEquity,platId,platIsStatic,platName,platNamePin,platStatus,problem,problemTime,rechargeExpense,rechargeExpenseDetail,recordId,recordLicId,registeredCapital,riskCapital,riskFunds,riskReserve,riskcontrol,riskcontrolDetail,riskcontrolDetailArray,securityModel,securityModelCode,securityModelOther,servicePhone,serviceTel,showShuju,transferExpense,transferExpenseDetail,trustCapital,trustCreditor,trustCreditorMonth,trustFunds,tzjPj,vipExpense,vipExpenseDetail,withTzj,withdrawExpense,withdrawExpenseDetail
3255,2018/12/21 9:08,0,0,,,,0,-,0,,太原市安盛创投电子商务有限公司,0,1,,,0,,,0,张军,14,山西,1401,太原,,,,太原市杏花岭区旱西门街,,2014/11/3,,,0,,民营系,2,,,,0,5202,1,安盛创投,asct,1,0,,,,晋ICP备14007257号-1,,508,,0,0,0,,,,,,,400-855-1356,0,,,,,0,,,,,0,,
3256,2018/12/21 9:08,0,0,,,,0,-,0,,宁波亚轩投资管理有限公司,0,1,,,0,,,0,范央尔,33,浙江,3302,宁波,,,,浙江省慈溪市白沙路街道浪木大厦1809室,,2015/4/17,,,0,,民营系,2,,,,0,4931,1,利邦财富,lbcf2,2,1,2017/5/31,,,浙ICP备15010388号-1,,8000,,0,0,0,,,,,,,4006-8080-82,0,,,,,0,,,,,0,,
3257,2018/12/21 9:08,0,0,,,,0,-,0,,上海晨韵金融信息服务有限公司,0,1,,,0,,,0,严天喜,31,上海,3110,杨浦,,,,上海市杨浦区昆明路518号北美广场A座18楼,,2015/6/18,,,0,,民营系,2,,,,0,4574,1,杨梅理财,ymlc1,3,1,2016/7/8,,,沪ICP备15024116号-1,,5000,,0,0,0,,,,,,021-60522102,400-069-8111,0,,,,,0,,,,,0,,
3258,2018/12/21 9:08,0,0,,,新网银行,1,-,0,,嘉兴添米信息技术有限公司,0,1,,,0,,,0,张祺,31,上海,3101,黄浦,,,,上海市黄浦区复兴中路1号11楼1104室,,2015/1/8,,,0,,民营系,2,,,,0,5239,1,添米,tm,9,1,2018/9/16,,,浙ICP备14032542号-1,,1258,,0,0,0,,,,,,,400-058-9191,0,,,,,0,,,,,0,,
3259,2018/12/21 9:08,0,0,,,,,-,0,,杭州龙佑电子商务有限公司,0,1,,,0,,,0,江龙青,33,浙江,3301,杭州,,,,杭州上城区景江城市花园2幢3单元222室,,2016/8/8,,,0,,民营系,2,,,,0,6220,1,小龙金投,xljt,2,1,2016/10/8,,,浙ICP备16024902号-1,,1000,,,0,0,,,,,,,0571-87385373,0,,,,,0,,,,,0,,
3260,2018/12/21 9:08,1000,0,,,,0,-,0,,中安永恒（北京）国际投资有限公司,0,1,,,0,,,0,谢明玉,11,北京,1105,朝阳,,,,北京市西城区红莲南里30号6-1幢B座2072号,,2013/11/25,,,0,,民营系,2,,,,0,2779,1,中安永恒财富,zayhcf,3,1,2015/6/3,,,京ICP备13052580号-1,,1000,,0,0,0,,,,,,85896686,,0,,,,,0,,,,,0,,
3261,2018/12/21 9:08,0,0,,,,0,-,0,,陕西乐投互联网信息服务有限公司,0,1,,,0,,,0,张会清,61,陕西,6101,西安,,,,陕西省西安市未央区凤城一路御道华城A座12楼,,2016/5/15,,,0,,民营系,2,,,,0,5614,1,拾贝财富,sbcf,2,1,2016/6/14,,,陕ICP备16004815号-1,,5000,,0,0,0,,,,,,,400-102-9180,0,,,,,0,,,,,0,,
3262,2018/12/21 9:08,0,0,,,,,-,0,,稳盈财富（北京）科技有限公司,0,1,,,0,,,0,陈长春,11,北京,1105,朝阳,,,,北京市朝阳区光华路4号东方梅地亚C座28层2801室,,2016/5/18,,,0,,民营系,2,,,,0,5675,1,家家盈,jjy4,1,0,,,,京ICP备16000733号-1,,5000,,,0,0,,,,,,,400-086-1590,0,,,,,0,,,,,0,,
3263,2018/12/21 9:08,0,0,,不支持,,0,-,0,,巨汇财富(北京)投资管理有限公司,0,1,,,0,,,0,孙艳波,11,北京,1105,朝阳,0.50%,,不可转让,北京市朝阳区朝阳路67号财满街财经中心10号楼,掮客贷,2013/11/11,,,0,,民营系,2,,,,0,477,1,一一贷（京）,yyd2,2,1,2017/7/26,0,,京ICP备13022474号,,2500,,0,0,0,,,,,,,400-669-0718,0,,,,,0,,,150,,0,0.30%,
3264,2018/12/21 9:08,0,0,,,,0,-,0,,浙江卓誉经济信息咨询有限公司,0,1,,,0,,,0,卓登保,33,浙江,3303,温州,,,,益寿路95号四楼,,2017/6/8,,,0,,民营系,2,,,,0,6741,1,虹腾财富,htcf4,3,1,2017/9/25,,,浙ICP备17024281号-1,,5800,,0,0,0,,,,,,,0577-57102808,0,,,,,0,,,,,0,,
3265,2018/12/21 9:12,0,0,,,,0,-,0,,重庆光华永胜资本管理有限公司,0,1,,,0,,,0,张信胜,50,重庆,5007,九龙坡,,,,重庆市九龙坡区科园一路166-1号18-1号,,2014/10/12,,,0,,民营系,2,,,,0,2878,1,光华永贷,ghyd,3,1,2015/5/7,,,渝ICP备14006792号-1,,1000,,0,0,0,,,,,,023-68669061,4006168003,0,,,,,0,,,,,0,,
3266,2018/12/21 9:12,0,0,,,,0,-,0,,安徽皖仁投资管理有限公司,0,1,,,0,,,0,张明,34,安徽,3401,合肥,,,,合肥市政务区南二环路3818号天鹅湖广场7幢510室,,2014/12/1,,,0,,民营系,2,,,,0,3202,1,四季贷,sjd4,5,1,2014/12/25,,,皖ICP备14013671号-2,,1000,,0,0,0,,,,,,15375331076,,0,,,,,0,,,,,0,,
3267,2018/12/21 9:12,0,0,,,,,-,0,,浙江久汇资产管理有限公司,0,1,,,0,,,0,卢金富,33,浙江,3310,台州,,,,浙江省杭州市萧山区新世界财富中心2幢1903室,,2017/5/5,,,0,,民营系,2,,,,0,6754,1,久汇资本,jhzb2,5,1,2017/10/10,,,浙ICP备17018156号-1,,10000,,,0,0,,,,,,0571-82170760,400-826-6661,0,,,,,0,,,,,0,,
3268,2018/12/21 9:12,0,0,,不支持,,0,-,1,供应链金融(100%),深圳诺昌互联网金融服务有限公司,0,1,,,0,,,0,周英,44,广东,4403,深圳,,,随时,,,2014/10/12,,,0,,民营系,2,,,,0,1375,1,放心投资,fxtz,2,1,2016/3/10,,,粤ICP备14086110号,,3000,,0,0,0,,,,,,,,0,,,,,0,0,,,,0,,
3269,2018/12/21 9:12,0,0,,,,0,-,0,,沅江恒达科技发展有限公司,0,1,,,0,,,0,张迎霞,43,湖南,4309,益阳,,,,湖南省沅江市指路碑路668号,,2014/7/9,,,0,,民营系,2,,,,0,4777,1,668信贷网,668xdw,2,1,2015/5/9,,,湘ICP备13010140号-1,,100,,0,0,0,,,,,,0737-2755668,0737-2732668,0,,,,,0,,,,,0,,
3270,2018/12/21 9:12,100,0,,,,0,-,0,,泸州易贷乐投网络技术有限公司,0,1,,,0,,,0,李佳兰,51,四川,5105,泸州,,,,,,2014/3/12,,,2,民营系,民营系,2,,,562,0,562,1,易贷乐投,ydlt,2,1,2015/2/5,,,蜀ICP备14002508号,,100,,0,0,0,,,,,,,,0,,,,,0,0,,,,0,,
3271,2018/12/21 9:12,0,0,,,,0,-,0,,宁波融丰投资管理有限公司,0,1,,,0,,,0,应昊,33,浙江,3302,宁波,,,,浙江省宁波市鄞州区天童南路666号1504室（集中办公区）,,2014/9/24,,,0,,民营系,2,,,,0,3210,1,融丰创投,rfct,5,1,2014/12/24,,,浙ICP备14030695号-1,,1000,,0,0,0,,,,,,,400-891-3060,0,,,,,0,,,,,0,,
3272,2018/12/21 9:12,0,0,,,,0,-,0,,深圳市睿泰互联网金融服务有限公司,0,1,,,0,,,0,钟国爽,44,广东,4403,深圳,,,,深圳市福田区福华一路115号投行大厦七层,,2015/10/30,,,0,,民营系,2,,,,0,4700,1,e金所,ejs2,2,1,2016/8/12,,,粤ICP备15086840号-1,,10000,,0,0,0,,,,,,0755-36665660,400-878-4999,0,,,,,0,,,,,0,,
3273,2018/12/21 9:12,0,0,,,,0,-,0,,杭州鑫福网络科技有限公司,0,1,,,0,,,0,黄昌林,33,浙江,3301,杭州,,,,浙江省杭州市滨江区浦沿街道诚业路415号3楼345室,,2017/9/25,,,0,,民营系,2,,,,0,6911,1,好鑫人,hxr666,3,1,2017/12/19,,,浙ICP备17043899号-1,,10000,,0,0,0,,,,,,,400-0092-416,0,,,,,0,,,,,0,,
3274,2018/12/21 9:12,0,0,,,,,-,0,,南京麦芽金服数据科技有限公司,0,1,,,0,,,0,钟琴,32,江苏,3201,南京,,,,江苏省南京市建邺区新城科技园研发总部园02栋23楼,,2016/2/17,,,0,,民营系,2,,,,0,6865,1,麦芽金服,myjf4,9,1,2018/7/12,,,苏ICP备15059068号-1,,1065,,,0,0,,,,,,,400-0677-707,0,,,,,0,,,,,0,,
3275,2018/12/21 9:12,2000,0,,,,0,-,0,,黄山禾嘉投资管理有限公司,0,1,,,0,,,0,孙秀森,34,安徽,3410,黄山,,,,黄山市屯溪区花山路36-1号,,2013/10/1,,,0,,民营系,2,,,,0,2319,1,禾嘉创投,hjct,3,1,2013/11/29,,,皖ICP备13013950号-1,,2000,,0,0,0,,,,,,0559-2583653,4008870211,0,,,,,0,,,,,0,,
3276,2018/12/21 9:12,1000,0,,,,0,-,0,,北京万家创投投资有限公司,0,1,,,0,,,0,蔡海文,11,北京,1108,海淀,,,,北京市海淀区花园路13号8幢2层2003室,,2015/1/1,,,0,,民营系,2,,,,0,3008,1,万家创投,wjct,5,1,2015/3/12,,,京ICP备14053270号-1,,20000,,0,0,0,,,,,,18811417010,,0,,,,,0,,,,,0,,
3277,2018/12/21 9:12,100,0,,,,0,-,0,,青岛皓峰投资咨询有限公司,0,1,,,0,,,0,刘峰,37,山东,3702,青岛,,,,青岛市黄岛区胶南经济开发区珠海东路288号1栋2单元1205室,,2014/12/15,,,0,,民营系,2,,,haofengcf,0,3242,1,皓峰财富,hfcf1,3,1,2014/12/15,,,鲁ICP备14009677号-1,,900,,0,0,0,,,,,,15166612000,,0,,,,,0,,,,,0,,
3278,2018/12/21 9:12,1200,0,,,,0,-,0,,潍坊圣达电子商务有限公司,0,1,,,0,,,0,贺玉波,37,山东,3707,潍坊,,,,山东省潍坊市潍城经济开发区彩虹路以东工业四街以北豪信广场2号商铺3号综合楼901室,,2014/12/1,,,0,,民营系,2,,,,0,3181,1,圣达创投,sdct,3,1,2014/12/29,,,鲁ICP备14033138号-1,,1200,,0,0,0,,,,,,,0536-2118997,0,,,,,0,,,,,0,,
3279,2018/12/21 9:12,0,0,,,,0,-,0,,青岛武氏投资咨询有限公司,0,1,,,0,,,0,武刚,37,山东,3702,青岛,,,,山东省青岛即墨市宝龙城市广场蓝鳌路1115号,,2015/1/8,,,0,,民营系,2,,,,0,3125,1,汇众商贷,hzsd,5,1,2015/1/13,,,鲁ICP备14033503号-1,,1000,,0,0,0,,,,,,0532-55657055,4000092896,0,,,,,0,,,,,0,,
3280,2018/12/21 9:12,3000,0,,,,0,-,0,,四川社信财富投资管理有限公司,0,1,,,0,,,0,谭政,51,四川,5101,成都,,,,成都市高新区益州大道北段777号中航国际交流中心B座1510,,2013/12/19,,,2,民营系,民营系,2,,,3rendai,0,377,1,三人贷,srd,2,1,2015/3/9,,,蜀ICP备13018019号,,3000,,0,0,0,,,,,,,400-028-8977,0,,,,,0,0,,,,0,,
3281,2018/12/21 9:12,0,0,,,,0,-,0,,安徽鑫丰网络科技有限公司,0,1,,,0,,,0,江剑,34,安徽,3401,合肥,,,,安徽省合肥市蜀山区天智路5号同创科技园1栋18楼,,2016/4/23,,,0,,民营系,2,,,,0,4979,1,天鑫贷,txd1,2,1,2016/4/25,,,皖ICP备15020830号-3,,5000,,0,0,0,,,,,,,400-888-1447,0,,,,,0,,,,,0,,
3282,2018/12/21 9:14,0,0,,不支持,,0,保本保息,1,个人信贷(50%)、供应链金融(50%),广西蓝象互联网金融服务有限公司,0,1,,,0,,,0,黄超锋,45,广西,4501,南宁,,,不可转让,,,2015/9/19,,,2,民营系,民营系,2,,,3150,0,3150,1,蓝象金服,lxjf,5,1,2016/3/15,,,桂ICP备15006136号-1,,1000,,0,0,0,,,融资性担保公司、平台垫付,"2,4",,,,0,,,,,0,,,,,0,,
3283,2018/12/21 9:14,0,0,,,,,-,0,,宁波昭丰互联网科技有限公司,0,1,,,0,,,0,赵正先,33,浙江,3302,宁波,,,,宁波鄞州区彩虹北路48号波特曼大厦505,,2017/5/23,,,0,,民营系,2,,,,0,6605,1,昭丰财富,zfct1,2,1,2017/7/25,,,浙ICP备17019173号-1,,3000,,,0,0,,,,,,,0574-83865752,0,,,,,0,,,,,0,,
3284,2018/12/21 9:14,1000,0,,,,0,-,0,,海南汇易宝商务服务有限公司,0,1,,,0,,,0,李有家,46,海南,4601,海口,,,,,,2013/8/22,,,2,民营系,民营系,2,,,huiebao,0,285,1,汇易宝,hyb,2,1,2015/2/9,,,琼ICP备13001643号,,1000,,0,0,0,,,,,,,0898-68578785,0,,,,,0,0,,,,0,,
3285,2018/12/21 9:14,0,0,,,,0,-,0,,宁波平平投资咨询有限公司,0,1,,,0,,,1,林惠杰,33,浙江,3302,宁波,,,,宁波市江东区彩虹南路11号嘉汇国贸A座2401室,,2013/8/19,,,0,,民营系,2,,,pingpingdai,0,231,1,平平贷,ppd1,2,1,2018/7/18,,,浙ICP备13019864号,,5000,,0,0,0,,,,,,40082-70082,400-8500-993,0,,,,,0,,,,,0,,
3286,2018/12/21 9:14,0,0,,,,0,-,1,,进弘金融信息服务（上海）有限公司,0,1,,,0,,,0,梁晓飞,31,上海,3114,嘉定,,,,上海市嘉定区银翔路655号B区1066室,,2014/9/15,,,2,民营系,民营系,2,,,,0,917,1,进弘创利,jhcl,2,1,2015/12/22,,,沪ICP备14034476号-1,,2000,,0,0,0,,,,,,,400-6363-787,0,,,,,0,0,,,,0,,
3287,2018/12/21 9:14,0,0,,,,0,-,0,,南京小熊在线企业管理有限公司,0,1,,,0,,,0,张青山,32,江苏,3201,南京,,,,江苏省南京市鼓楼区广州路199号天诚大厦6楼,,2014/9/11,,,2,民营系,民营系,2,,,,0,992,1,小熊在线,xxzx,5,1,2016/4/18,,,苏ICP备14029165号-1,,500,,0,0,0,,,,,,,4006000801,0,,,,,0,0,,,,0,,
3288,2018/12/21 9:14,630,0,,,,0,-,0,,滨州市宏安理财信息咨询有限公司,0,1,,,0,,,0,窦玉朋,37,山东,3716,滨州,,,,山东省滨州市沾化区富桥路东首(天馨家园沿街商铺),,2015/4/25,,,0,,民营系,2,,,,0,2480,1,宏安财富,hacf,5,1,2015/7/18,,,鲁ICP备15003913号-1,,1000,,0,0,0,,,,,,40001655158,,0,,,,,0,,,,,0,,
3289,2018/12/21 9:15,0,0,,,,0,-,0,,宁波浙联储金融服务外包有限公司,0,1,,,0,,,0,陈琳玲,33,浙江,3302,宁波,,,,浙江省宁波市江东区中兴路25号,,2014/5/5,,,2,民营系,民营系,2,,,zlccf,0,947,1,浙联储,zlc,5,1,2017/2/7,,,浙ICP备16020142号-1,,1500,,0,0,0,,,,,,,4000132700,0,,,,,0,,,,,0,,
3290,2018/12/21 9:15,0,0,,,,0,-,1,,上海陈记金融信息服务有限公司,0,1,,,0,,,0,陈建伟,31,上海,3117,松江,,,,上海市松江区申南二路137号,,2015/7/31,,,2,民营系,民营系,2,,,2662,0,2662,1,红酒金融,hjjr1,2,1,2015/9/30,,,沪ICP备15030751号-1,,5000,,0,0,0,,,,,,021-60348286,4000-444-619,0,,,,,0,,,,,0,,
3291,2018/12/21 9:15,0,0,,,,0,-,0,,青岛三块钱信息科技有限公司,0,1,,,0,,,0,王宇,37,山东,3702,青岛,,,,青岛市崂山区香港东路85-1号6号楼202,,2014/7/31,,,0,,民营系,2,,,,0,2719,1,三块钱,skq,5,1,2015/8/26,,,鲁ICP备14009975号-1,,200,,0,0,0,,,,,,15010605778,,0,,,,,0,,,,,0,,
3292,2018/12/21 9:15,0,0,,不支持,,0,-,0,,武汉长投在线电子商务有限公司,0,1,,,0,,,0,周戎,42,湖北,4201,武汉,,,不可转让,湖北省武汉市江汉区建设大道568号新世界国贸大厦36楼,,2013/10/10,,,0,,民营系,2,,,changtounet,0,753,1,长投在线,ctzx,2,1,2018/5/14,,,鄂ICP备13016395号,,10000,,0,0,0,,,,,,,400-880-6270,0,,,,,0,,,,,0,,
3293,2018/12/21 9:15,0,0,,不支持,,0,-,0,,深圳前海融资谷电子商务有限公司,0,1,,,0,,,0,张丽秋,44,广东,4403,深圳,,,不可转让,深圳市福田区海田路卓越世纪中心3号楼B区31、32楼,,2014/5/26,,,2,民营系,民营系,2,,,ubanks,0,726,1,融资谷,rzg,3,1,2015/2/4,,,粤ICP备14026790号,,1000,,0,0,0,,,,,,,4000911806,0,,,,,0,0,,,,0,,
3294,2018/12/21 9:15,0,0,,不支持,,0,-,1,,上海堃合金融信息服务有限公司,0,1,,,0,,,0,马喜民,31,上海,3107,普陀,,,,上海市普陀区江宁路1158号1001室,,2014/7/10,,,2,民营系,民营系,2,,,,0,997,1,五A贷,wad,8,1,2016/7/4,,,浙ICP备14018082号-1,,5000,,0,0,0,,,平台垫付,4,,,400-6968-111,0,,,,,0,0,,,,0,,
3295,2018/12/21 9:15,0,0,,,,0,-,0,,安徽梦科云电子商务股份有限公司,0,1,,,0,,,0,杨斌,35,福建,3501,福州,,,,福建福州鼓楼区杨桥路19号尚林苑北802,,2015/12/12,,,0,,民营系,2,,,,0,5615,1,适配金融,spjr,2,1,2016/7/31,,,皖ICP备15013883号,,5000,,0,0,0,,,,,,,0591-88138230,0,,,,,0,,,,,0,,
3296,2018/12/21 9:15,200,0,,,,0,-,0,,新余市金瑞投资管理有限责任公司,0,1,,,0,,,0,张荟阳,36,江西,3605,新余,,,,新余市站前西路延伸段,,2015/7/14,,,0,,民营系,2,,,,0,2444,1,金瑞投资,jrtz,5,1,2015/8/3,,,赣ICP备14003592号-1,,200,,0,0,0,,,,,,13617907888,,0,,,,,0,,,,,0,,
3297,2018/12/21 9:15,5000,0,,,,0,-,0,,海巢兴业（北京）投资有限公司,0,1,,,0,,,0,边浩洋,11,北京,1105,朝阳,,,,北京市朝阳区东四环南路53号院2号楼6层702,,2015/5/1,,,0,,民营系,2,,,,0,2440,1,海巢贷,hcd3,5,1,2015/7/20,,,京ICP备15009497号-2,,5000,,0,0,0,,,,,,87745711,,0,,,,,0,,,,,0,,
3298,2018/12/21 9:15,1000,0,,,,0,-,0,,诸城鑫华嘉业电子商务有限公司,0,1,,,0,,,0,李芹,37,山东,3707,潍坊,,,,山东省潍坊市诸城市东武街76号,,2014/7/2,,,0,,民营系,2,,,,0,2798,1,鑫华创投,xhct,3,1,2015/6/2,,,鲁ICP备14013444号-1,,1000,,0,0,0,,,,,,18765629029,,0,,,,,0,,,,,0,,
3299,2018/12/21 9:15,0,0,,,,0,-,1,,在路上（上海）投资管理有限公司,0,1,,,0,,,0,杨飞,31,上海,3115,浦东,,,,杭州市江干区剧院路358-396号宏程国际大厦29楼,,2014/8/1,,,0,,民营系,2,,,goldbao,0,1404,1,元宝街,ybj,2,1,2015/11/30,,,沪ICP备14023202号-2,,1000,,0,0,0,,,,,,0571-128273977,400-711-8090,0,,,,,0,,,,,0,,
3300,2018/12/21 9:15,0,0,,不支持,,0,-,0,,宁波佳联实业投资有限公司,0,1,,,0,,,0,潘韵州,33,浙江,3302,宁波,,,不可转让,浙江省宁波市鄞州南部商务区泰安中路466号304,,2014/6/17,,,2,民营系,民营系,2,,,jialiancf,0,940,1,佳联财富,jlcf,3,1,2014/11/5,,,浙ICP备14017835号-1,,1000,,0,0,0,,,,,,,0574-88361650,0,,,,,0,0,,,,0,,
3301,2018/12/21 9:15,0,0,,,,0,-,0,,深圳前海中农创投互联网金融服务有限公司,0,1,,,0,,,0,张海涛,44,广东,4403,深圳,,,,深圳市前海深港合作区前湾一路1号A栋201室,,2015/8/24,,,0,,民营系,2,,,,0,4737,1,中农创投,znct,2,1,2018/3/22,,,粤ICP备15083651号-1,,2000,,0,0,0,,,,,,,400-811-0651,0,,,,,0,,,,,0,,
3302,2018/12/21 9:15,0,0,,,,0,-,0,,宁波鑫禹信息科技有限公司,0,1,,,0,,,0,郭建军,33,浙江,3302,宁波,,,,浙江省宁波市鄞州区中山东路455号东海曙光大厦12-B1,,2017/9/23,,,0,,民营系,2,,,,0,6931,1,鑫禹在线,xyzx666,2,1,2018/1/2,,,浙ICP备17032088号-1,,1000,,0,0,0,,,,,,,0574-87639239,0,,,,,0,,,,,0,,
3303,2018/12/21 9:15,0,0,,不支持,,0,-,0,,河北安度投资管理有限公司,0,1,,,0,,,0,高朋宾,13,河北,1301,石家庄,,,不可转让,石家庄广安大街天滋官鲤2号楼,,2013/11/18,,,2,民营系,民营系,2,,,5588158,0,419,1,贷投帮帮,dtbb,2,1,2015/2/13,,,冀ICP备13019253号,,300,,0,0,0,,,,,,,400-009-1211,0,,,,,0,0,,,,0,,
3304,2018/12/21 9:15,0,0,,,,0,-,0,,宁波信通财富投资管理有限公司,0,1,,,0,,,0,严天喜,31,上海,3110,杨浦,,,,上海市杨浦区昆明路518号北美广场A座18楼,,2014/6/20,,,0,,民营系,2,,,,0,4926,1,信通财富,xtcf2,2,1,2016/7/30,,,浙ICP备14023952号-1,,1000,,0,0,0,,,,,,,021-60318888,0,,,,,0,,,,,0,,
3305,2018/12/21 9:15,0,0,,,,0,-,0,,上海果轩网络科技有限公司,0,1,,,0,,,0,陈昌孝,31,上海,3113,宝山,,,,上海市宝山区一二八纪念路928弄万达广场2号楼,,2017/8/12,,,0,,民营系,2,,,,0,6735,1,果轩财富,gxcf2,2,1,2017/9/25,,,沪ICP备17034103号-1,,5000,,0,0,0,,,,,,,021-56660335,0,,,,,0,,,,,0,,
3306,2018/12/21 9:16,0,0,,不支持,,0,-,0,,四川八陆融通电子商务有限公司,0,1,,,0,,,0,秦福生,51,四川,5101,成都,,,不可转让,四川省成都市锦江区芷泉街东方广场C座3401-3405,,2014/1/20,,,2,民营系,民营系,2,,,86rt,0,473,1,八陆融通,blrt,2,1,2015/3/2,,,蜀ICP备13028162号,,500,,0,0,0,,,,,,,400-660-1186,0,,,,,0,1,,,,0,,
3307,2018/12/21 9:18,0,0,,,,0,-,0,,泰安市强盛投资有限公司,0,1,,,0,,,0,杨桂强,37,山东,3709,泰安,,,,山东省泰安市泰山区更新小区校场街H段营业房由北向南第2层第2间,,2014/12/13,,,0,,民营系,2,,,,0,2899,1,惠民理财,hmlc,5,1,2015/4/24,,,鲁ICP备14033543号-1,,2000,,0,0,0,,,,,,18953863567,,0,,,,,0,,,,,0,,
3308,2018/12/21 9:18,0,0,,,,0,-,0,,河北天源嘉华投资发展（集团）有限公司,0,1,,,0,,,0,李林,13,河北,1302,唐山,,,,河北省唐山市高新区大庆道25号,,2015/4/27,,,0,,民营系,2,,,,0,2864,1,天源财富,tycf,5,1,2015/5/13,,,冀ICP备12021209号-1,,10000,,0,0,0,,,,,,3153851005,4006791599,0,,,,,0,,,,,0,,
3309,2018/12/21 9:18,0,0,,,,,-,0,,深圳红丰资本电子商务有限公司,0,1,,,0,,,0,毛剑锋,32,江苏,3205,苏州,,,,江苏省苏州市吴中区苏雅路318号天翔国际1502室,,2016/10/26,,,0,,民营系,2,,,,0,6356,1,红丰智投,hfzt3,3,1,2017/3/9,,,粤ICP备16055606号-2,,2000,,,0,0,,,,,,,4000880820,0,,,,,0,,,,,0,,
3310,2018/12/21 9:18,0,0,,,,0,-,0,,榕巨（上海）互联网金融信息服务有限公司,0,1,,,0,,,0,康君,31,上海,3101,黄浦,,,,上海市黄浦区淮海中路2-8号兰生大厦23楼,,2016/3/3,,,0,,民营系,2,,,,0,5371,1,榕巨互金,rjhj,2,1,2016/8/4,,,沪ICP备16002124号-1,,3000,,0,0,0,,,,,,,400-096-5819,0,,,,,0,,,,,0,,
3311,2018/12/21 9:19,0,0,,,,0,-,0,,上海大可利金互联网金融信息服务有限公司,0,1,,,0,,,0,陈红苗,31,上海,3108,闸北,,,,上海市闸北区洛川中路1158号B1幢211室,,2014/12/24,,,0,,民营系,2,,,,0,5319,1,大可利金,dklj,2,1,2018/2/26,,,沪ICP备14048305号,,1176,,0,0,0,,,,,,,400-0706-008,0,,,,,0,,,,,0,,
3312,2018/12/21 9:19,0,0,,,,,-,0,,长春市鑫投网络科技有限公司,0,1,,,0,,,0,唐强,22,吉林,2201,长春,,,,长春市南关区大马路汇商大厦四层8373室,,2016/8/1,,,0,,民营系,2,,,,0,6360,1,金鲤在线,jlzx,2,1,2017/3/1,,,吉ICP备16005190号-1,,100,,,0,0,,,,,,,0431-81676971,0,,,,,0,,,,,0,,
3313,2018/12/21 9:19,0,0,,,,0,-,0,,江苏儒金资本管理有限公司,0,1,,,0,,,0,金海涛,32,江苏,3207,连云港,,,,江苏省连云港市朝阳中路168号祥源国际大厦6楼,,2015/1/1,,,0,,民营系,2,,,jinjincaifu,0,3795,1,金金财富,jjcf2,2,1,2016/7/31,,,苏ICP备15002016号-1,,1000,,0,0,0,,,,,,,400-7999-123,0,,,,,0,,,,,0,,
3314,2018/12/21 9:19,0,0,,,,0,-,0,,北京宏盛仁和科技有限公司,0,1,,,0,,,0,余虹,11,北京,1108,海淀,,,,北京市东城区北京INN4号楼B1003,,2014/2/20,,,0,,民营系,2,,,ytrz,0,3823,1,亚太融资,ytrz,2,1,2014/12/20,,,京ICP备14004153号-1,,1000,,0,0,0,,,,,,,010-53308520,0,,,,,0,,,,,0,,
3315,2018/12/21 9:19,0,0,,,,,-,0,,杭州景腾投资管理有限公司,0,1,,,0,,,0,陈林,33,浙江,3301,杭州,,,,杭州市滨江区西兴街道滨盛路1505号银丰大厦403室,,2016/12/10,,,0,,民营系,2,,,,0,6321,1,景腾金融,jtjr3,2,1,2017/2/8,,,浙ICP备16038897号-1,,5000,,,0,0,,,,,,,400-136-8898,0,,,,,0,,,,,0,,
3316,2018/12/21 9:19,0,0,,,,,-,0,,盈懿（上海）互联网金融信息服务有限公司,0,1,,,0,,,0,八永和,11,北京,1105,朝阳,,,,北京朝阳区农展馆南路8号博雅园3号楼201,,2015/6/18,,,0,,民营系,2,,,,0,6311,1,e路贷,eld2,2,1,2017/1/1,,,沪ICP备15024450号-1,,10000,,,0,0,,,,,,,400-020-1777,0,,,,,0,,,,,0,,
3317,2018/12/21 9:19,0,0,,,,0,-,0,,北京就帮我投资咨询有限公司,0,1,,,0,,,0,刘英豪,11,北京,1108,海淀,,,,北京市海淀区海淀路46号北大资源西楼410房间,,2014/12/17,,,0,,民营系,2,,,,0,4973,1,靠谱鸟,kpn,2,1,2017/12/27,,,京ICP备14017031号-1,,125,,0,0,0,,,,,,,4008-986-985,0,,,,,0,,,,,0,,
3318,2018/12/21 9:19,0,0,,,,0,-,0,,广州世袭投资管理有限公司,0,1,,,0,,,0,曾凡欣,44,广东,4401,广州,,,,广州市天河区林和西路159号中泰北塔7楼708室,,2013/9/11,,,2,民营系,民营系,2,,,365p2p,0,252,1,365金融,slwjr,3,1,2015/7/23,,,粤ICP备12077579号,,1000,,0,0,0,,,,,,020-38677680,4006-510-500,0,,,,,0,,,,,0,,
